cep,lat,lon,motivo
31920230,-19.8770147,-43.9118638,NA
31910750,NA,NA,Endereço não geocodificado
31960020,-19.8628991,-43.8997894,NA
30670010,NA,NA,Endereço não geocodificado
30111000,-19.9150347,-43.9424984,NA
30668325,NA,NA,Endereço não geocodificado
31744435,-19.8192552,-43.937552,NA
31370631,-19.8293503,-44.0109254,NA
31845260,-19.8420328,-43.9033975,NA
30750110,-19.9038079,-43.983549,NA
30664690,-20.0043505,-44.040507,NA
30720370,-19.9219361,-43.9778344,NA
30260210,-19.9275179,-43.9132145,NA
30240260,-19.9321881,-43.9227675,NA
31320580,-19.8929938,-43.983154,NA
30260510,-19.9269542,-43.9081168,NA
30160040,-19.914944,-43.9374987,NA
31998187,-19.8321354,-43.8874826,NA
30270430,-19.9205039,-43.9019031,NA
31330590,-19.8773103,-43.9909997,NA
30295310,NA,NA,Endereço não geocodificado
31070050,-19.8866583,-43.8980644,NA
31070220,-19.887058,-43.8987082,NA
30666518,NA,NA,Endereço não geocodificado
30730640,-19.9110792,-43.9831269,NA
30120050,-19.9180285,-43.9479044,NA
31930090,-19.869424,-43.905318,NA
31155570,-19.8679216,-43.9324638,NA
30230260,-19.9399283,-43.9071443,NA
30620420,-19.9911974,-44.0021041,NA
30624002,-19.9981298,-43.9941235,NA
30660320,-19.9916302,-44.024244,NA
30622040,-19.9846455,-43.9917612,NA
31575220,NA,NA,Endereço não geocodificado
30421730,NA,NA,Endereço não geocodificado
31985040,-19.8528586,-43.9088417,NA
30622041,-19.98372,-43.9823077,NA
30451555,NA,NA,Endereço não geocodificado
30610360,-19.9660675,-43.9995197,NA
30431038,-19.9338517,-43.9716408,NA
30666235,-20.0119398,-44.0361052,NA
30662970,-19.9917918,-44.0399116,NA
30570320,NA,NA,Endereço não geocodificado
30810450,-19.8952508,-43.9844584,NA
30575730,-19.9747583,-43.9811148,NA
30690490,-19.9737093,-44.0521154,NA
30622400,-19.9878044,-43.9966888,NA
30610560,-19.9722224,-43.9974721,NA
30820250,-19.9101469,-43.9964264,NA
31846512,NA,NA,CEP não encontrado no ViaCEP
30624120,-19.9953939,-44.0011457,NA
30662310,NA,NA,Endereço não geocodificado
30622635,-19.9963315,-43.9845336,NA
30670150,NA,NA,Endereço não geocodificado
30411343,-19.9244125,-43.9714187,NA
30672674,NA,NA,CEP não encontrado no ViaCEP
31980284,-19.8545928,-43.9204496,NA
31990515,-19.8498734,-43.8900149,NA
30624030,-19.9945873,-44.0046426,NA
31975170,NA,NA,Endereço não geocodificado
31742523,-19.8290227,-43.9284924,NA
30627170,-19.9978474,-44.0228744,NA
30750330,-19.8992328,-43.9776145,NA
31155070,-19.873103,-43.9435343,NA
30666547,NA,NA,Endereço não geocodificado
31840390,-19.8396271,-43.9324978,NA
30840530,-19.8893581,-43.9943443,NA
31170700,-19.8768303,-43.9238749,NA
31060310,-19.891844,-43.9040324,NA
31580140,-19.8172021,-43.9980449,NA
30230372,-19.9382294,-43.9080743,NA
30421532,-19.9534895,-43.9718591,NA
31585030,-19.8235385,-44.0026653,NA
30882210,-19.8850852,-44.0092474,NA
31975000,-19.8537736,-43.8879734,NA
31360560,NA,NA,Endereço não geocodificado
31630410,-19.7970631,-43.9556833,NA
31615080,-19.8095017,-43.9598487,NA
31525020,-19.8154543,-43.9718019,NA
31730560,-19.8326558,-43.9416415,NA
31520240,-19.8163037,-43.9681322,NA
31842110,NA,NA,Endereço não geocodificado
31742138,-19.8310215,-43.9356032,NA
31620070,-19.8020673,-43.9642234,NA
31170520,-19.8813565,-43.9176306,NA
31742185,NA,NA,Endereço não geocodificado
30190061,-19.9199673,-43.9457542,NA
31035512,-19.8987571,-43.9277939,NA
30640780,NA,NA,Endereço não geocodificado
30411220,-19.9294777,-43.9576165,NA
30390180,-19.9997676,-43.9725148,NA
30260250,-19.9260359,-43.9124331,NA
31630340,-19.7978408,-43.9570092,NA
30840420,-19.890504,-43.9980011,NA
30664720,NA,NA,Endereço não geocodificado
31140510,NA,NA,Endereço não geocodificado
31320060,-19.8800961,-43.9857288,NA
30666345,NA,NA,CEP não encontrado no ViaCEP
31535260,-19.8170191,-43.986118,NA
31060380,-19.8969859,-43.9068389,NA
30672490,-20.0263389,-44.0256694,NA
31842070,NA,NA,Endereço não geocodificado
30190110,-19.9217956,-43.9489858,NA
30510660,-19.9443918,-43.9978529,NA
30160011,-19.9186314,-43.9357432,NA
30830550,-19.8965851,-44.0036033,NA
31842250,NA,NA,Endereço não geocodificado
30662350,-19.9866398,-44.0352209,NA
30285756,-19.9130694,-43.8897856,NA
31525160,-19.8274415,-43.9713932,NA
31170610,-19.8815327,-43.9276434,NA
30170012,-19.9245859,-43.9439194,NA
30672722,-20.020910400000002,-44.0264903,NA
30550610,-19.9491096,-43.9764978,NA
31320050,-19.8790045,-43.9852482,NA
30642300,-19.9847472,-44.0173083,NA
30666700,NA,NA,Endereço não geocodificado
30451465,-19.9514364,-43.9653994,NA
31160620,NA,NA,Endereço não geocodificado
31015165,-19.911874,-43.9255785,NA
30411470,-19.9274167,-43.9771468,NA
31515310,-19.8232088,-43.9609217,NA
30335390,NA,NA,Endereço não geocodificado
30810400,-19.8971505,-43.9864348,NA
30672342,-20.0188402,-44.0277074,NA
31920120,-19.8766066,-43.916921,NA
30570240,-19.9573128,-43.9740017,NA
31070010,-19.889955,-43.9012711,NA
30626070,-19.99849,-44.01446,NA
30525090,-19.9384472,-44.0118601,NA
31920270,-19.8749953,-43.9133007,NA
31535250,-19.8162291,-43.9850346,NA
30664590,NA,NA,Endereço não geocodificado
30285550,-19.9168961,-43.8881981,NA
30668300,NA,NA,Endereço não geocodificado
30622025,NA,NA,Endereço não geocodificado
30664270,NA,NA,Endereço não geocodificado
30390402,NA,NA,Endereço não geocodificado
31060270,-19.8911357,-43.9047763,NA
31950420,-19.8685784,-43.8967145,NA
31110160,-19.9070824,-43.9378181,NA
30570290,-19.9596368,-43.971638,NA
30441190,-19.9475237,-43.9611949,NA
31845240,-19.8418838,-43.9042776,NA
31330372,-19.8765476,-43.9928474,NA
30575750,-19.9687279,-43.9756062,NA
30830100,-19.910835,-43.9987351,NA
31741132,-19.843947,-43.9581377,NA
30295340,-19.9145646,-43.8813221,NA
31660040,-19.7988198,-43.9820045,NA
31950050,-19.8737756,-43.8993403,NA
31870190,-19.8481696,-43.9076606,NA
30640570,-19.9795517,-44.0243199,NA
31270340,-19.8570426,-43.957318,NA
31650570,-19.7904469,-43.9710031,NA
30295500,-19.912009,-43.8781953,NA
30295270,-19.9122653,-43.8810747,NA
31210180,NA,NA,Endereço não geocodificado
31998208,-19.8329995,-43.883589,NA
31741171,-19.845674,-43.94276,NA
30260320,-19.9245517,-43.9095595,NA
30870260,-19.9054415,-44.0161615,NA
30295040,-19.9191158,-43.8855275,NA
31320350,-19.8876306,-43.9844618,NA
31230580,-19.8972645,-43.9560473,NA
31035270,-19.8985027,-43.9139787,NA
30555180,-19.9525423,-43.9773724,NA
31510400,-19.8159608,-43.9632139,NA
31846518,-19.8301301,-43.9052263,NA
31270650,-19.8550745,-43.9547738,NA
31360490,NA,NA,Endereço não geocodificado
31660190,-19.8000554,-43.9839421,NA
30720493,-19.909881,-43.9752924,NA
31150180,-19.8840408,-43.9463907,NA
30624213,-19.9937275,-43.9918195,NA
30622000,NA,NA,Endereço não geocodificado
30668625,NA,NA,Endereço não geocodificado
30510150,-19.937934,-43.9930625,NA
30421440,NA,NA,Endereço não geocodificado
30672360,-20.0244811,-44.0281376,NA
31070290,-19.8890501,-43.8929854,NA
30626630,-20.0020487,-44.0073409,NA
30666430,-20.0169367,-44.0330963,NA
30220342,NA,NA,Endereço não geocodificado
30640310,-19.9748821,-44.0257604,NA
31873168,NA,NA,Endereço não geocodificado
31746060,-19.8104362,-43.9382736,NA
30555100,-19.9565026,-43.9781136,NA
31742755,-19.8248848,-43.9293549,NA
30670770,NA,NA,Endereço não geocodificado
30690210,-19.9789632,-44.0551118,NA
31652090,-19.7887074,-43.9731566,NA
30622584,-19.9934117,-43.9869427,NA
30622745,-19.9940796,-43.9806356,NA
30692080,NA,NA,Endereço não geocodificado
30666320,-20.01491,-44.0356651,NA
30512624,-19.9510742,-43.9971727,NA
30330312,-19.9485821,-43.9395881,NA
31360420,NA,NA,Endereço não geocodificado
31980540,-19.8505122,-43.91542,NA
31160360,-19.8766431,-43.92836,NA
31110270,-19.9110427,-43.9379639,NA
31565430,-19.8309536,-43.9641395,NA
31873614,NA,NA,Endereço não geocodificado
31140180,-19.8977422,-43.9325349,NA
30668690,NA,NA,Endereço não geocodificado
31872530,-19.8203557,-43.8917402,NA
31155780,-19.867283,-43.9309003,NA
31035160,NA,NA,Endereço não geocodificado
31140340,-19.8900874,-43.933359,NA
31540270,-19.8246249,-43.9937055,NA
31030370,-19.9036442,-43.9188757,NA
30690810,-19.975208,-44.0625093,NA
31615240,-19.8046899,-43.9552624,NA
30330010,-19.9473605,-43.9380249,NA
30220331,-19.9434304,-43.9088995,NA
31035510,-19.8997003,-43.9252531,NA
30335252,-19.9550238,-43.9401491,NA
31842000,NA,NA,Endereço não geocodificado
30335560,-19.9544822,-43.9448146,NA
30220366,-19.9425324,-43.9071917,NA
30855000,-19.9269243,-44.0077246,NA
31015390,-19.9079145,-43.9310808,NA
31970410,-19.8520744,-43.8811357,NA
30290474,-19.919738,-43.8758546,NA
30230612,-19.9380903,-43.903276,NA
30250210,NA,NA,Endereço não geocodificado
31844200,NA,NA,Endereço não geocodificado
30260420,NA,NA,Endereço não geocodificado
30330590,-19.953732,-43.9431509,NA
31870630,-19.8383677,-43.8982616,NA
30622565,-19.9883808,-43.9865102,NA
31010150,-19.9181779,-43.9225928,NA
30516250,-19.9526475,-43.9891463,NA
31842720,-19.8306055,-43.9192715,NA
31275240,-19.8587899,-43.9749875,NA
31170400,-19.8820747,-43.916108,NA
30730590,-19.9146776,-43.9819736,NA
30770100,-19.9075498,-43.9683383,NA
30240250,-19.9331275,-43.9226594,NA
30520061,-19.9451872,-44.0123142,NA
31170450,-19.8837,-43.9188268,NA
30441055,-19.9369049,-43.9614399,NA
31846300,-19.8301681,-43.9105728,NA
30662070,-19.9859571,-44.0364478,NA
31365750,-19.8668129,-44.0079743,NA
31340560,-19.8526585,-43.9861388,NA
31710350,-19.8410387,-43.9652554,NA
30627204,-19.9941455,-44.0198213,NA
30640270,-19.9729208,-44.0234094,NA
30660080,-19.989955,-44.0279452,NA
31960180,-19.8618912,-43.9030874,NA
31810560,-19.8574174,-43.9285862,NA
30421232,-19.9355765,-43.9749463,NA
30250412,-19.9315838,-43.9067745,NA
30285338,NA,NA,Endereço não geocodificado
30285156,NA,NA,Endereço não geocodificado
30662302,NA,NA,Endereço não geocodificado
31340360,-19.8619335,-43.9932283,NA
31050100,NA,NA,Endereço não geocodificado
30441008,-19.9306515,-43.9582036,NA
31748724,NA,NA,Endereço não geocodificado
30668315,NA,NA,Endereço não geocodificado
31844230,-19.8397421,-43.9121549,NA
30730080,-19.9158531,-43.9820706,NA
31050700,NA,NA,Endereço não geocodificado
31160520,-19.8738022,-43.9285869,NA
31310100,NA,NA,Endereço não geocodificado
31555130,-19.8448895,-43.9840415,NA
31250543,NA,NA,Endereço não geocodificado
30640444,NA,NA,Endereço não geocodificado
31540401,NA,NA,Endereço não geocodificado
30250094,-19.9347339,-43.906988,NA
31515040,-19.8214368,-43.9589294,NA
30516060,-19.9520204,-43.9895637,NA
31995370,-19.8378263,-43.8889939,NA
30644153,-19.9954854,-44.0194291,NA
30666335,-20.0152868,-44.0370344,NA
31510530,-19.8148827,-43.9599076,NA
30525220,-19.9354515,-44.0137893,NA
31812140,-19.8495152,-43.9278174,NA
31910480,-19.8691438,-43.9150814,NA
31970360,-19.8525386,-43.8778431,NA
31652387,NA,NA,Endereço não geocodificado
30672110,-20.0196727,-44.0331137,NA
30624130,-19.9969776,-44.0011406,NA
31974030,NA,NA,Endereço não geocodificado
31652050,NA,NA,Endereço não geocodificado
31110110,-19.9102349,-43.9396584,NA
30290420,-19.9202165,-43.8780751,NA
30870100,-19.8952,-44.0101671,NA
30810420,NA,NA,Endereço não geocodificado
30626420,-19.9989766,-44.0089983,NA
30610110,-19.9574781,-44.0093361,NA
31985090,-19.8531171,-43.9085436,NA
30310190,-19.9424796,-43.925097,NA
30750000,-19.9054018,-43.9860065,NA
31545150,-19.830406,-44.0021037,NA
30624488,-19.9934318,-43.9885217,NA
31110340,-19.9054832,-43.9421879,NA
31998255,-19.8372771,-43.8662235,NA
31660120,-19.8029996,-43.9858796,NA
31749005,-19.7947855,-43.9480803,NA
31525210,NA,NA,Endereço não geocodificado
31748114,-19.7995398,-43.9399999,NA
31680210,NA,NA,Endereço não geocodificado
31720510,-19.837084,-43.9491676,NA
31560240,-19.8423447,-43.9755119,NA
31515400,-19.8250925,-43.9647609,NA
31540080,-19.819669,-43.9923249,NA
31560112,-19.8460771,-43.9808667,NA
31995280,-19.8356142,-43.8865091,NA
31845410,NA,NA,Endereço não geocodificado
31652005,NA,NA,Endereço não geocodificado
31744177,-19.8268435,-43.9494322,NA
31748197,-19.800497,-43.9384965,NA
31742491,-19.8270529,-43.9289213,NA
31655380,-19.7857652,-43.9853574,NA
30295320,-19.9152444,-43.8814753,NA
30431364,-19.9440062,-43.9639585,NA
31870660,-19.8355432,-43.9010128,NA
30130090,-19.9276654,-43.9251428,NA
30840710,-19.8967194,-43.9983804,NA
30622205,-19.9784407,-43.9908918,NA
31744518,-19.8188448,-43.9379833,NA
31730220,-19.8289213,-43.9460194,NA
31525110,-19.8233217,-43.9737963,NA
31570470,-19.8060549,-43.9823357,NA
31741060,-19.8455555,-43.9559758,NA
30775010,-19.9011681,-43.9731048,NA
30240010,-19.9388057,-43.9187509,NA
31525000,-19.8237426,-43.9713245,NA
30350180,-19.9448251,-43.9478329,NA
31998612,-19.8296354,-43.8671835,NA
31844250,NA,NA,Endereço não geocodificado
31365340,-19.8606226,-44.0021901,NA
31310590,-19.8753371,-43.983172,NA
30668317,NA,NA,Endereço não geocodificado
31652140,NA,NA,Endereço não geocodificado
30525230,-19.9348952,-44.0146842,NA
31080010,-19.8823652,-43.914169,NA
31130143,-19.8895928,-43.9485873,NA
31842657,-19.8284231,-43.9168295,NA
31845020,-19.8387387,-43.9091153,NA
31515120,-19.8206687,-43.9556155,NA
30672400,-20.0269223,-44.0281479,NA
30664660,-20.0042725,-44.0438142,NA
30512700,-19.9515276,-43.999353,NA
31742257,-19.8290229,-43.9388133,NA
31810400,NA,NA,Endereço não geocodificado
31050760,-19.9014395,-43.9025708,NA
30451292,NA,NA,Endereço não geocodificado
31170750,-19.8776429,-43.924945,NA
30421099,-19.9377425,-43.9789097,NA
30660310,-19.9894085,-44.0191609,NA
31250620,-19.8822553,-43.9557834,NA
30350142,-19.9438351,-43.9459691,NA
31748185,-19.8075614,-43.9393238,NA
30335320,-19.953082,-43.9428001,NA
30673146,NA,NA,Endereço não geocodificado
31870680,-19.8346754,-43.9041666,NA
31050640,-19.8948487,-43.898423,NA
30644050,-19.9957467,-44.0116266,NA
31565290,NA,NA,Endereço não geocodificado
30360200,-19.9579023,-43.9484192,NA
30295300,-19.9157681,-43.8817933,NA
31578440,-19.8126381,-44.0073211,NA
30672671,NA,NA,Endereço não geocodificado
31655640,-19.7911543,-43.9829817,NA
30881580,-19.8867026,-44.0132379,NA
31070450,-19.8925039,-43.8947743,NA
31630200,-19.8007273,-43.9538745,NA
30880410,-19.9054489,-44.0185092,NA
31585270,-19.8250281,-44.0087884,NA
31578520,-19.8146262,-44.0035485,NA
30860360,-19.9094587,-44.0086092,NA
31920550,-19.8707195,-43.9098912,NA
30512323,NA,NA,Endereço não geocodificado
30390078,-19.9881928,-43.9597887,NA
30535130,-19.9216479,-44.0008498,NA
30510010,-19.9273926,-43.9867935,NA
30150101,-19.9162429,-43.9278764,NA
31555200,-19.8389736,-43.9797074,NA
31310010,-19.8646112,-43.9773208,NA
30320000,-19.9522251,-43.9381079,NA
30664010,-20.0109178,-44.0365231,NA
31310600,-19.8769185,-43.9862084,NA
31255370,-19.8686947,-43.9415526,NA
31910270,-19.872123,-43.920596,NA
30870190,-19.9059587,-44.0073682,NA
30580430,-19.9576613,-43.9872402,NA
31615658,-19.8049409,-43.9595951,NA
30240074,-19.9361266,-43.9165943,NA
31060240,-19.8919268,-43.9058137,NA
31060430,-19.8965335,-43.9033103,NA
31990340,-19.848618,-43.895831,NA
30130008,-19.9472227,-43.9210687,NA
30514200,-19.9551097,-43.9964727,NA
30850160,-19.9150883,-43.9997277,NA
31870440,-19.8445879,-43.9011376,NA
31010280,-19.9160793,-43.9155894,NA
30451736,NA,NA,Endereço não geocodificado
30285284,NA,NA,Endereço não geocodificado
31840040,-19.8430978,-43.921542,NA
30270230,-19.9225944,-43.9024194,NA
30535106,NA,NA,Endereço não geocodificado
31970072,-19.8569621,-43.9010991,NA
30290310,-19.9190494,-43.8783186,NA
31370445,-19.8449839,-44.0087031,NA
30518020,-19.9547924,-43.9976058,NA
31570410,-19.8045837,-43.9753866,NA
31330360,-19.876604,-44.0004878,NA
31210310,-19.9061081,-43.9476244,NA
30112006,-19.9373453,-43.9442897,NA
31660020,NA,NA,Endereço não geocodificado
31950520,-19.8626974,-43.8948102,NA
31748768,NA,NA,Endereço não geocodificado
30290300,NA,NA,Endereço não geocodificado
30421049,-19.9301965,-43.9827833,NA
30775070,NA,NA,Endereço não geocodificado
30220022,NA,NA,CEP não encontrado no ViaCEP
31060300,-19.8921549,-43.9034088,NA
30512110,-19.9465205,-44.0009138,NA
30411273,-19.9257133,-43.9701635,NA
30820240,-19.9110425,-43.9961054,NA
30626730,-20.00629,-44.0100157,NA
31230392,-19.8970425,-43.9597044,NA
30660756,NA,NA,Endereço não geocodificado
30720530,-19.9023279,-43.9785685,NA
31615300,-19.8073138,-43.9568797,NA
31610300,-19.8118425,-43.9551359,NA
30230584,NA,NA,Endereço não geocodificado
31950141,NA,NA,Endereço não geocodificado
31365270,-19.8672525,-44.0050322,NA
30250260,-19.9348145,-43.9096311,NA
31070250,-19.8866908,-43.89599,NA
31710090,-19.8374414,-43.9641036,NA
31535503,NA,NA,Endereço não geocodificado
30664800,-20.0053464,-44.0413871,NA
30411040,-19.9210183,-43.9584915,NA
30494220,-19.9629893,-43.9640861,NA
31730260,-19.8299146,-43.9461928,NA
31110720,-19.9014845,-43.9411837,NA
30110000,NA,NA,Endereço não geocodificado
30570050,-19.9574317,-43.9850619,NA
30690740,-19.9756211,-44.0616768,NA
31030340,-19.9054343,-43.9232646,NA
30575600,-19.974128,-43.9789589,NA
31540200,-19.8232796,-43.9894673,NA
30670790,NA,NA,Endereço não geocodificado
30290110,-19.9209171,-43.8827248,NA
31585430,-19.8260679,-44.0047293,NA
31050610,-19.8933894,-43.8966661,NA
30330180,-19.9421108,-43.9391174,NA
31535030,-19.8185109,-43.9803928,NA
31210100,-19.9082648,-43.9461932,NA
30672200,-20.0199486,-44.034871,NA
30840721,NA,NA,Endereço não geocodificado
30850380,-19.9183857,-44.0019021,NA
30692663,NA,NA,Endereço não geocodificado
31545240,-19.8360215,-44.0086139,NA
31985310,-19.8534051,-43.9036472,NA
31748093,-19.8043727,-43.9464225,NA
31630300,-19.8030596,-43.9578733,NA
31575340,NA,NA,Endereço não geocodificado
31630520,-19.799484,-43.9613935,NA
31530310,-19.8274911,-43.980818,NA
30350390,-19.9535949,-43.9540728,NA
31872780,NA,NA,Endereço não geocodificado
30710020,-19.9146139,-43.952613,NA
31741070,-19.8454014,-43.9551374,NA
30640350,-19.9764168,-44.0300904,NA
31650635,-19.7965614,-43.9641566,NA
31615060,-19.8106759,-43.9590085,NA
30642030,-19.9789826,-44.0131017,NA
30664788,NA,NA,Endereço não geocodificado
31520010,-19.820739,-43.9627163,NA
31565120,-19.8381278,-43.967560400000004,NA
31845130,-19.8379675,-43.9070339,NA
30280290,-19.9100428,-43.9082164,NA
31515142,-19.8274428,-43.9615139,NA
31870400,-19.8458566,-43.9086584,NA
31010060,-19.9176193,-43.925061,NA
30390460,-19.9953961,-43.9656496,NA
30865722,NA,NA,Endereço não geocodificado
30230330,-19.9368704,-43.9071073,NA
31560120,-19.8441477,-43.9739423,NA
31230660,-19.8999841,-43.9522977,NA
31540292,-19.8253433,-43.9885895,NA
30870380,-19.9080156,-44.0128066,NA
30285471,-19.9218655,-43.8732703,NA
30295020,-19.9173819,-43.8761905,NA
30320210,-19.9658288,-43.9390239,NA
30290170,-19.9193527,-43.8807622,NA
31250610,NA,NA,Endereço não geocodificado
31573280,-19.8087365,-43.9925797,NA
31360200,-19.8767013,-44.0111145,NA
30270100,-19.9181869,-43.9041485,NA
30280410,-19.910069,-43.90013,NA
30335080,-19.9526159,-43.9427003,NA
31640650,-19.80222,-43.9754542,NA
30690400,-19.975687,-44.051601,NA
30380210,NA,NA,Endereço não geocodificado
30285143,NA,NA,Endereço não geocodificado
31260340,NA,NA,Endereço não geocodificado
30285385,-19.9203639,-43.8935171,NA
30285440,NA,NA,Endereço não geocodificado
30295220,-19.915545,-43.8835811,NA
30575100,-19.9668944,-43.971391,NA
30230520,-19.9352646,-43.904951,NA
30516340,-19.9506553,-43.9871637,NA
30240288,NA,NA,Endereço não geocodificado
31998524,-19.8305869,-43.8692984,NA
30881260,-19.8949827,-44.0164325,NA
30628130,-20.010157800000002,-44.0065192,NA
31235210,-19.8926455,-43.9564573,NA
30421447,NA,NA,Endereço não geocodificado
30610552,NA,NA,Endereço não geocodificado
30570068,-19.9648415,-43.9846857,NA
30421527,NA,NA,Endereço não geocodificado
30110064,-19.9179093,-43.9481807,NA
31050165,-19.9036033,-43.8869338,NA
30230120,NA,NA,Endereço não geocodificado
31744157,-19.8258194,-43.9465432,NA
31035320,-19.9011834,-43.9166512,NA
30280070,-19.9060564,-43.9055766,NA
31748463,-19.8015327,-43.9273554,NA
31060450,-19.8944486,-43.9033744,NA
30668000,-19.9947495,-44.0333738,NA
30820460,NA,NA,Endereço não geocodificado
30810570,-19.8946974,-43.9908802,NA
31742227,-19.8259511,-43.9345783,NA
30512710,-19.9486274,-44.0018858,NA
31370587,-19.8313112,-44.0115463,NA
30622390,-19.9881162,-43.9959927,NA
30516430,-19.9464395,-43.9895499,NA
30622515,NA,NA,Endereço não geocodificado
30610220,-19.958041,-44.003263,NA
30610600,-19.9722228,-43.995652,NA
30672300,-20.022617,-44.0279672,NA
30673158,-20.012527,-44.0236611,NA
30280230,-19.9068346,-43.9050515,NA
30860350,-19.9096971,-44.0083816,NA
31230750,-19.8985471,-43.9489389,NA
30860230,-19.9119722,-44.0063635,NA
30690150,-19.9808183,-44.0477881,NA
31130450,-19.8921192,-43.9438911,NA
31210280,NA,NA,Endereço não geocodificado
30881050,-19.9012389,-44.0215364,NA
31998040,-19.8312868,-43.8885905,NA
31360600,NA,NA,Endereço não geocodificado
31741382,-19.8498794,-43.938803,NA
31110300,-19.910312,-43.9427313,NA
31985060,-19.8515692,-43.9066761,NA
31990050,-19.8543254,-43.897146,NA
30882710,-19.8768391,-44.0095381,NA
31570390,-19.8050399,-43.9758708,NA
31270840,NA,NA,Endereço não geocodificado
30850430,-19.9164604,-44.0020992,NA
30130007,-19.9290885,-43.9325143,NA
31535270,-19.8158284,-43.9856396,NA
31870110,NA,NA,Endereço não geocodificado
31370250,-19.8447429,-44.0000568,NA
31870280,-19.8462461,-43.9039121,NA
30240093,NA,NA,Endereço não geocodificado
30660304,-19.9899237,-44.0209476,NA
30710000,-19.9106116,-43.9419229,NA
30666759,-20.0147197,-44.0234651,NA
30510720,-19.9469466,-43.99658,NA
30882665,-19.8760314,-44.0139072,NA
31525330,-19.8210808,-43.9760171,NA
31130160,-19.8928314,-43.9488241,NA
30810340,-19.897651,-43.9897781,NA
31870130,-19.8491898,-43.9011137,NA
30881270,-19.8941829,-44.016132,NA
31842280,NA,NA,Endereço não geocodificado
30830700,-19.8975194,-44.0040548,NA
30850040,-19.9145441,-43.9964069,NA
30580500,-19.9560292,-43.9920679,NA
31872300,-19.8251256,-43.897931,NA
30411228,-19.9296543,-43.9673443,NA
31070240,-19.8867824,-43.8966672,NA
30720480,-19.9105377,-43.9758355,NA
30840732,-19.8998727,-43.9947128,NA
31580130,-19.8174201,-43.9995636,NA
31985260,-19.8539506,-43.9059199,NA
31742316,-19.8269058,-43.9374314,NA
31510430,-19.8179055,-43.9644813,NA
31744777,-19.8143192,-43.9380731,NA
31575010,NA,NA,Endereço não geocodificado
30610200,-19.9565182,-44.0039419,NA
30690310,-19.9760534,-44.0466834,NA
31615610,-19.8052781,-43.9585878,NA
31550042,-19.8404031,-43.987004,NA
30295269,NA,NA,Endereço não geocodificado
30750230,NA,NA,Endereço não geocodificado
31985510,NA,NA,Endereço não geocodificado
31748530,-19.8024023,-43.9256394,NA
31510200,-19.8125864,-43.9684513,NA
31540473,-19.8290021,-43.9918954,NA
31510080,-19.8138787,-43.9634515,NA
31640010,-19.8018191,-43.972971,NA
31720350,-19.834563,-43.9546171,NA
31110235,-19.9060296,-43.9377956,NA
30692620,NA,NA,Endereço não geocodificado
30666664,NA,NA,Endereço não geocodificado
31610244,NA,NA,Endereço não geocodificado
31842072,NA,NA,Endereço não geocodificado
31741325,NA,NA,Endereço não geocodificado
31660315,-19.802871,-43.9775732,NA
31742482,NA,NA,Endereço não geocodificado
30610650,-19.9731893,-43.9939308,NA
31565210,-19.8341833,-43.9702101,NA
31842380,NA,NA,Endereço não geocodificado
30672520,-20.0243512,-44.0242433,NA
31555000,-19.8465594,-43.9754006,NA
31873155,NA,NA,Endereço não geocodificado
31615625,-19.8018336,-43.9607745,NA
31741119,NA,NA,Endereço não geocodificado
31720060,-19.8278029,-43.9558976,NA
31578610,-19.8178807,-44.0017771,NA
31845390,-19.843222,-43.9105099,NA
31615350,-19.8074204,-43.9571791,NA
31652230,NA,NA,Endereço não geocodificado
30610300,NA,NA,Endereço não geocodificado
31155120,NA,NA,Endereço não geocodificado
31910540,-19.8726742,-43.9152738,NA
31746130,-19.8111611,-43.9342611,NA
31170240,-19.8843747,-43.924755,NA
31155730,-19.873829,-43.9367436,NA
30520390,-19.941346,-44.0217233,NA
30335460,-19.9555308,-43.9428552,NA
30660500,-19.9911893,-44.0307901,NA
30410600,-19.9174237,-43.9648651,NA
30514468,-19.9556376,-43.9908311,NA
30220431,NA,NA,Endereço não geocodificado
30666535,-20.0130316,-44.029052,NA
31620000,-19.7989464,-43.9664394,NA
30880040,-19.9008605,-44.0092957,NA
30512461,-19.9516658,-43.9961437,NA
30510725,-19.946577,-43.9982731,NA
30285470,-19.918751,-43.8924685,NA
30690540,-19.9741676,-44.0479997,NA
30664640,-20.0030113,-44.0428485,NA
30666766,-20.0143212,-44.024726,NA
30575010,-19.9632497,-43.9687234,NA
30668184,NA,NA,Endereço não geocodificado
31575320,NA,NA,Endereço não geocodificado
30390510,-19.9929703,-43.9637521,NA
30626340,-20.0007498,-44.009227,NA
31741445,-19.8452631,-43.9340915,NA
30590280,-19.9617901,-43.9954892,NA
31250810,NA,NA,Endereço não geocodificado
30411250,-19.9294777,-43.9576165,NA
30662535,NA,NA,Endereço não geocodificado
30624380,-19.9950777,-44.0008183,NA
30250430,-19.9312044,-43.9048201,NA
30640050,-19.9740059,-44.0152495,NA
30512330,-19.9476291,-44.0006186,NA
30431146,-19.9383248,-43.9644107,NA
30820070,-19.9027472,-43.9915472,NA
31260150,-19.8623643,-43.9394743,NA
30530590,NA,NA,Endereço não geocodificado
31370642,-19.828101,-44.0091885,NA
31748590,-19.8018554,-43.9258499,NA
30360080,-19.9591113,-43.9494517,NA
31170770,-19.8821969,-43.9235933,NA
31530352,NA,NA,Endereço não geocodificado
31310130,-19.8675243,-43.9824287,NA
